id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_3,procedimento_4,procedimento_5,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
33764,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,78,6093,83071,62,5942,2969,107,0,168,4,8,151,114,20,35,31,0,Primeiro Grau,1339.8548387096773
33764,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1141,14496,14,1080,654,28,0,31,0,0,61,1,2,7,4,0,Primeiro Grau,1035.4285714285713
33765,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,85,6217,47970,44,6113,3613,103,0,157,1,13,104,136,18,31,28,0,Primeiro Grau,1090.2272727272727
33765,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,1016,4323,4,984,783,25,1,13,0,1,32,2,1,6,1,0,Primeiro Grau,1080.75
33766,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,962,1863,1,962,298,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,1863.0
33766,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,80,6992,73416,42,6826,4170,211,1,165,1,9,166,188,62,79,50,0,Primeiro Grau,1748.0
33766,TRT1,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,44,582,1,37,22,1,0,0,0,0,7,0,0,0,0,0,Primeiro Grau,582.0
33766,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,2,1115,3728,6,1059,587,20,4,17,0,0,56,2,1,9,1,0,Primeiro Grau,621.3333333333334
33767,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,86,7288,68667,46,7122,4335,167,0,169,5,7,166,195,33,75,51,0,Primeiro Grau,1492.7608695652175
33767,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,5,1067,7286,4,1009,681,31,0,7,0,0,58,0,4,8,2,0,Primeiro Grau,1821.5
33768,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,947,1482,1,947,297,0,2,0,0,0,0,0,0,0,0,0,Primeiro Grau,1482.0
33768,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,80,6777,43306,22,6620,4606,94,0,81,2,5,157,191,23,57,19,0,Primeiro Grau,1968.4545454545455
33768,TRT1,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,45,3108,1,32,30,0,0,0,0,0,13,0,0,3,0,0,Primeiro Grau,3108.0
33768,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,1,1225,6466,5,1157,830,11,0,7,0,0,68,1,4,7,3,0,Primeiro Grau,1293.2
33769,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,86,7673,102888,67,7506,5311,55,2,151,3,6,167,87,10,82,7,0,Primeiro Grau,1535.641791044776
33769,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,5,1247,3395,2,1170,822,4,0,23,0,0,77,0,2,11,0,0,Primeiro Grau,1697.5
33769,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,0,Sim,2023-04-30,,468,3872,1,468,0,1,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,3872.0
33770,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,90,5099,25835,42,4992,3159,79,2,132,1,13,107,52,34,84,45,0,Primeiro Grau,615.1190476190476
33770,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1080,1725,8,1045,796,10,0,8,0,0,35,0,2,8,0,0,Primeiro Grau,215.625
33771,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,6120,36812,44,5926,4017,158,0,168,2,6,194,74,36,33,35,0,Primeiro Grau,836.6363636363636
33771,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,1,1202,7628,5,1142,788,41,0,9,1,0,60,0,2,4,6,0,Primeiro Grau,1525.6
33772,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,86,5638,48563,41,5513,3081,88,0,158,1,5,125,103,20,31,27,0,Primeiro Grau,1184.4634146341464
33772,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,5,987,1841,11,947,570,9,0,25,0,0,40,1,1,3,2,0,Primeiro Grau,167.36363636363637
33773,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,48,7018,19074,13,6947,4468,86,2,39,2,4,71,101,42,116,38,0,Primeiro Grau,1467.2307692307693
33774,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,91,6533,37388,23,6458,4193,57,0,120,6,10,75,99,19,26,53,0,Primeiro Grau,1625.5652173913043
33774,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,2,1116,5998,14,1087,794,6,1,10,0,0,29,0,3,3,0,0,Primeiro Grau,428.42857142857144
33775,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,78,6974,35130,34,6807,4282,77,1,81,1,8,167,103,21,73,36,0,Primeiro Grau,1033.235294117647
33775,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,1238,1561,1,1170,757,5,0,4,0,0,68,0,1,9,3,0,Primeiro Grau,1561.0
33776,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,86,6209,80084,78,6019,3298,106,0,217,1,6,190,185,21,44,35,0,Primeiro Grau,1026.7179487179487
33776,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,5,1351,11886,8,1295,481,18,0,13,0,1,56,0,1,7,1,0,Primeiro Grau,1485.75
33777,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,84,5948,49062,55,5812,3116,91,0,197,5,8,136,73,29,32,30,0,Primeiro Grau,892.0363636363636
33777,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,3,929,15392,9,875,489,11,0,11,0,0,54,0,4,5,2,0,Primeiro Grau,1710.2222222222222
33778,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,5726,29815,27,5603,3838,67,0,118,2,7,123,106,17,37,7,0,Primeiro Grau,1104.2592592592594
33778,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,1,887,94,1,858,560,6,0,17,0,0,29,0,3,6,3,0,Primeiro Grau,94.0
33779,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,6684,16967,11,6522,3984,203,0,146,1,2,162,143,30,57,26,0,Primeiro Grau,1542.4545454545455
33779,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,6,1351,209,1,1278,691,111,0,14,0,0,73,0,0,1,2,0,Primeiro Grau,209.0
33780,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,921,14,2,921,241,0,2,0,0,0,0,0,0,0,0,0,Primeiro Grau,7.0
33780,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,92,6358,47135,36,6229,3868,151,0,168,6,6,129,135,20,40,25,0,Primeiro Grau,1309.3055555555557
33780,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,5,1101,1034,2,1060,661,14,5,16,0,0,41,0,2,3,6,0,Primeiro Grau,517.0
33781,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,1004,9775,3,1004,334,7,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,3258.3333333333335
33781,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,6178,66668,43,6055,3369,98,0,163,2,0,123,128,36,59,31,0,Primeiro Grau,1550.4186046511627
33781,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,3,1225,4328,4,1175,734,13,0,17,0,0,50,3,1,3,2,0,Primeiro Grau,1082.0
33781,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,1,Sim,2023-04-30,,2,5739,1,2,0,1,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,5739.0
33781,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,0,Sim,2023-04-30,,316,7862,2,316,0,0,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,3931.0
33782,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,2,773,32,1,773,277,0,0,0,0,0,0,0,0,4,0,0,Primeiro Grau,32.0
33782,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,96,5718,29253,34,5583,3449,130,0,222,3,5,135,124,33,49,41,0,Primeiro Grau,860.3823529411765
33782,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,9,1141,1822,2,1068,832,14,0,15,0,0,73,0,0,1,1,0,Primeiro Grau,911.0
33783,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,6271,31631,26,6162,3666,122,0,197,3,1,109,123,26,53,31,0,Primeiro Grau,1216.576923076923
33783,TRT1,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,46,3116,1,29,23,0,0,0,0,0,17,0,0,0,0,0,Primeiro Grau,3116.0
33783,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1158,1023,4,1108,577,5,0,9,0,0,50,0,1,2,1,0,Primeiro Grau,255.75
33784,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,6146,43911,33,6070,3892,62,0,155,2,2,76,101,12,25,13,0,Primeiro Grau,1330.6363636363637
33784,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1085,3190,2,1048,779,11,0,28,0,0,37,0,0,1,1,0,Primeiro Grau,1595.0
33785,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,982,264,1,982,277,0,0,0,0,0,0,1,0,1,0,0,Primeiro Grau,264.0
33785,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,81,6735,65050,55,6540,3392,209,0,239,2,4,195,157,41,11,49,0,Primeiro Grau,1182.7272727272727
33785,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,6,1084,10220,10,1025,509,31,0,52,0,0,59,1,2,3,3,0,Primeiro Grau,1022.0
33785,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,0,Sim,2023-04-30,,666,11405,2,666,0,1,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,5702.5
33786,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,891,939,2,891,283,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,469.5
33786,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,84,6623,47183,43,6444,4145,127,0,135,3,5,179,100,35,71,43,0,Primeiro Grau,1097.2790697674418
33787,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,97,6447,74005,58,6277,4167,108,0,162,4,21,170,106,27,74,35,0,Primeiro Grau,1275.948275862069
33787,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,853,2779,3,828,585,28,0,8,0,0,25,0,2,3,1,0,Primeiro Grau,926.3333333333334
33788,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,73,6433,26301,18,6218,3903,62,0,110,1,3,215,89,16,57,5,0,Primeiro Grau,1461.1666666666667
33788,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,2,917,4425,3,835,589,4,0,2,0,0,82,0,0,9,0,0,Primeiro Grau,1475.0
33789,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,5534,57432,49,5321,3794,93,0,155,0,5,213,106,38,32,36,0,Primeiro Grau,1172.0816326530612
33789,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,11,1147,6472,11,919,716,8,1,9,0,0,228,0,1,9,0,0,Primeiro Grau,588.3636363636364
33790,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,91,6655,54104,40,6510,4197,140,0,166,4,9,145,115,29,54,24,0,Primeiro Grau,1352.6
33790,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,3,942,7058,9,899,612,11,0,17,0,0,43,0,1,5,6,0,Primeiro Grau,784.2222222222222
33791,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,78,6977,76020,50,6781,4236,76,2,135,3,3,196,110,40,95,43,0,Primeiro Grau,1520.4
33791,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1282,7739,8,1103,835,10,0,12,0,0,179,1,3,16,3,0,Primeiro Grau,967.375
33791,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,0,Sim,2023-04-30,,526,4555,1,526,0,1,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,4555.0
33792,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,5318,34871,43,5182,3388,105,0,177,4,4,136,116,20,15,22,0,Primeiro Grau,810.953488372093
33792,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,2,1074,12033,10,1025,728,15,0,10,0,0,49,0,2,4,3,0,Primeiro Grau,1203.3
33793,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,,840,1570,1,840,246,0,0,0,0,0,0,0,0,2,0,0,Primeiro Grau,1570.0
33793,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,81,7809,51894,42,7668,4951,84,0,91,0,4,141,170,20,107,35,0,Primeiro Grau,1235.5714285714287
33793,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1142,3488,2,1095,732,10,0,7,0,0,47,0,3,10,2,0,Primeiro Grau,1744.0
33793,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,0,Sim,2023-04-30,,576,43833,5,576,0,4,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,8766.6
33794,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,6012,49006,52,5881,3828,97,2,187,6,10,131,108,28,58,33,0,Primeiro Grau,942.4230769230769
33794,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,1109,5270,8,1034,776,13,3,17,0,0,75,0,1,9,1,0,Primeiro Grau,658.75
33795,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,5401,20127,24,5271,3516,72,1,131,4,3,130,82,26,57,25,0,Primeiro Grau,838.625
33795,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1030,2418,1,885,687,6,4,2,0,0,145,0,1,5,0,0,Primeiro Grau,2418.0
33796,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,5923,2456,3,5914,3030,95,0,109,2,1,9,115,19,78,40,0,Primeiro Grau,818.6666666666666
33796,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,6,954,2227,2,938,653,60,4,12,0,0,16,0,6,18,3,0,Primeiro Grau,1113.5
33797,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,90,5831,22514,35,5741,3760,65,0,64,3,5,90,234,22,55,19,0,Primeiro Grau,643.2571428571429
33797,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,1,1208,3222,2,1184,893,2,2,3,0,0,24,2,0,8,0,0,Primeiro Grau,1611.0
33798,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,877,160,1,877,248,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,160.0
33798,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,86,5328,29591,33,5205,3247,102,0,166,4,4,123,101,25,32,30,0,Primeiro Grau,896.6969696969697
33798,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1291,6176,10,1256,873,19,0,19,0,0,35,1,2,6,0,0,Primeiro Grau,617.6
33799,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,83,6272,74832,45,6104,3983,111,0,132,4,2,168,130,28,63,24,0,Primeiro Grau,1662.9333333333334
33799,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1311,6496,6,1242,804,18,3,25,0,0,69,0,3,6,1,0,Primeiro Grau,1082.6666666666667
33800,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,4965,32874,28,4874,2926,29,0,123,1,9,91,96,13,42,5,0,Primeiro Grau,1174.0714285714287
33800,TRT1,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,12,1448,1,12,7,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,1448.0
33800,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1015,3104,7,965,731,5,0,21,0,0,50,0,3,12,2,0,Primeiro Grau,443.42857142857144
33800,TRT1,Justiça do Trabalho,0,2,0,0,0,1,0,0,Sim,2023-04-30,,1,2766,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,2766.0
33801,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,5963,48983,49,5920,3574,106,0,147,6,7,43,119,25,50,29,0,Primeiro Grau,999.6530612244898
33801,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,3,1140,4433,10,1125,694,18,0,17,0,0,15,0,2,9,2,0,Primeiro Grau,443.3
33802,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,76,6163,36662,35,6020,3803,127,0,152,0,6,143,105,38,54,35,0,Primeiro Grau,1047.4857142857143
33802,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,9,1093,4052,14,1050,649,17,0,20,0,0,43,1,2,7,4,0,Primeiro Grau,289.42857142857144
33803,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,77,5590,24767,25,5480,3876,60,0,102,4,9,110,94,27,54,16,0,Primeiro Grau,990.68
33803,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,2,920,1650,1,882,474,10,0,3,0,0,38,0,1,4,1,0,Primeiro Grau,1650.0
33804,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,84,6646,117746,88,6485,3923,234,1,325,1,5,161,110,67,144,48,0,Primeiro Grau,1338.0227272727273
33804,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1083,7647,12,1010,635,29,0,20,0,0,73,0,2,6,3,0,Primeiro Grau,637.25
33805,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,6016,30615,24,5854,4344,95,0,159,2,6,162,94,32,79,28,0,Primeiro Grau,1275.625
33805,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,5,1150,396,4,1089,781,8,0,19,0,0,61,3,2,4,2,0,Primeiro Grau,99.0
33806,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,97,6834,51121,63,6652,3525,129,0,204,0,6,182,131,40,60,42,0,Primeiro Grau,811.4444444444445
33806,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,3,1154,590,4,1102,633,14,0,6,0,0,52,1,3,15,0,0,Primeiro Grau,147.5
33807,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,85,5421,17508,16,5336,3044,58,0,73,0,2,85,62,12,30,7,0,Primeiro Grau,1094.25
33807,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,5,956,3470,5,936,527,12,0,4,0,0,20,0,2,5,0,0,Primeiro Grau,694.0
33808,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,2,981,5032,1,979,443,0,0,0,0,0,2,0,0,0,0,0,Primeiro Grau,5032.0
33808,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,91,7540,101671,64,7428,4153,184,0,196,3,13,112,113,29,73,48,0,Primeiro Grau,1588.609375
33808,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,1444,8337,4,1403,714,59,0,15,0,0,41,0,8,12,6,0,Primeiro Grau,2084.25
33808,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,1,Sim,2023-04-30,,4,3912,1,4,0,0,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,3912.0
33809,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,1048,3104,4,1048,326,3,3,7,0,0,0,5,1,2,0,0,Primeiro Grau,776.0
33809,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,84,6075,116647,96,5981,4361,125,3,207,2,2,94,118,54,91,29,0,Primeiro Grau,1215.0729166666667
33809,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1113,7065,4,985,799,12,0,30,0,0,128,0,1,7,2,0,Primeiro Grau,1766.25
33810,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,79,5293,42882,56,5190,2923,93,0,162,4,4,103,73,36,49,39,0,Primeiro Grau,765.75
33810,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,1166,772,6,1123,714,5,0,14,0,0,43,1,1,9,2,0,Primeiro Grau,128.66666666666666
33811,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,67,6221,74764,35,6063,3670,137,0,148,1,4,158,112,26,73,44,0,Primeiro Grau,2136.114285714286
33811,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,1050,6552,3,994,673,11,0,1,0,0,56,0,0,5,0,0,Primeiro Grau,2184.0
33812,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,5755,76257,57,5616,3138,159,0,226,4,7,139,101,39,11,42,0,Primeiro Grau,1337.842105263158
33812,TRT1,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,25,2968,1,21,16,0,0,0,0,0,4,0,0,0,0,0,Primeiro Grau,2968.0
33812,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,2,1417,3461,4,1363,917,17,0,15,0,0,54,0,1,3,0,0,Primeiro Grau,865.25
33812,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,0,Sim,2023-04-30,,274,3884,1,274,0,0,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,3884.0
33813,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,6037,80096,62,5906,3007,138,0,150,3,7,131,147,28,46,39,0,Primeiro Grau,1291.8709677419354
33813,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1037,6161,8,949,673,17,0,23,0,0,88,0,6,10,4,0,Primeiro Grau,770.125
33814,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,105,6577,26367,17,6375,3814,80,0,151,6,7,202,160,24,32,25,0,Primeiro Grau,1551.0
33814,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1112,1870,4,1061,792,14,1,9,0,0,51,1,0,3,4,0,Primeiro Grau,467.5
33814,TRT1,Justiça do Trabalho,0,2,0,0,0,0,0,0,Sim,2023-04-30,,368,3977,1,368,0,0,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,3977.0
33815,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,85,5451,27918,38,5308,3381,102,1,107,3,6,143,118,22,46,35,0,Primeiro Grau,734.6842105263158
33815,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,9,1082,2124,2,1035,647,10,0,11,0,0,47,1,0,5,0,0,Primeiro Grau,1062.0
33816,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,915,17,1,915,244,0,3,0,0,0,0,0,0,0,0,0,Primeiro Grau,17.0
33816,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,85,6725,110026,74,6691,4630,101,0,107,1,0,34,131,25,86,63,0,Primeiro Grau,1486.837837837838
33816,TRT1,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,47,6146,2,42,34,0,0,0,0,0,5,0,0,0,0,0,Primeiro Grau,3073.0
33816,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1243,737,1,1233,1027,14,0,7,0,1,10,1,2,7,1,0,Primeiro Grau,737.0
33817,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,6212,38629,34,6073,4423,79,0,185,3,5,139,147,20,70,13,0,Primeiro Grau,1136.1470588235295
33817,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,4,1343,3165,2,1255,895,21,1,16,0,0,88,2,6,13,1,0,Primeiro Grau,1582.5
33818,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,943,6,1,943,386,0,3,0,0,0,0,0,0,1,0,0,Primeiro Grau,6.0
33818,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,85,8136,59048,35,7934,5167,90,0,98,1,9,202,105,22,55,33,0,Primeiro Grau,1687.0857142857142
33818,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,1097,3824,7,1043,742,10,0,13,0,0,54,0,3,5,1,0,Primeiro Grau,546.2857142857143
33819,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,873,16,1,872,282,0,2,0,0,0,1,0,0,2,0,0,Primeiro Grau,16.0
33819,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,83,6827,28721,24,6775,4610,122,0,143,1,5,52,166,36,63,37,0,Primeiro Grau,1196.7083333333333
33819,TRT1,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,8,1130,3000,2,1117,838,12,0,8,0,0,13,3,1,5,1,0,Primeiro Grau,1500.0
33820,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,82,5701,47776,49,5570,3007,90,0,97,2,1,131,95,26,42,20,0,Primeiro Grau,975.0204081632653
