id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau,id_formato,procedimento,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind18_dias,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind18_proc,ind4,ind11,ind24,ind25,ind26,formato,grau,bx_tmp,tramit_tmp
18726,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,5,167,976,4,163,32073,4,18,1,1,0,0,163,4,0,3,5,5,Eletrônico,Segundo Grau,244.0,196.76687116564418
18727,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,43,1680,3122,12,1675,362323,46,186,14,4,0,2,1675,5,0,7,51,19,Eletrônico,Segundo Grau,260.1666666666667,216.31223880597014
18727,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,3,31,35,1,31,5048,0,3,0,1,0,1,31,0,0,1,3,1,Eletrônico,Segundo Grau,35.0,162.83870967741936
18727,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,6,152,706,5,149,27191,5,18,0,2,0,2,149,3,0,0,6,3,Eletrônico,Segundo Grau,141.2,182.48993288590603
18727,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,1,11,47,1,11,1100,0,3,0,0,0,0,11,0,0,0,0,0,Eletrônico,Segundo Grau,47.0,100.0
18728,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,47,1205,2529,9,1190,202131,8,6,21,1,0,0,1190,15,0,10,49,1,Eletrônico,Segundo Grau,281.0,169.8579831932773
18728,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,4,36,296,3,36,6497,1,2,4,5,1,3,36,0,0,0,5,0,Eletrônico,Segundo Grau,98.66666666666667,180.47222222222223
18729,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,48,1380,2818,9,1372,242360,10,0,2,0,0,0,1372,8,0,60,82,5,Eletrônico,Segundo Grau,313.1111111111111,176.64723032069972
18729,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,5,59,461,3,57,15217,2,5,4,2,1,0,57,2,0,1,11,1,Eletrônico,Segundo Grau,153.66666666666666,266.96491228070175
18729,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,8,136,518,2,136,21343,4,3,0,0,0,0,136,0,0,2,4,2,Eletrônico,Segundo Grau,259.0,156.93382352941177
18730,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,46,932,2461,10,930,168020,16,5,12,0,0,0,930,2,0,14,67,15,Eletrônico,Segundo Grau,246.1,180.66666666666666
18730,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,5,19,89,3,19,1740,0,0,2,6,1,4,19,0,0,0,4,0,Eletrônico,Segundo Grau,29.666666666666668,91.57894736842105
18730,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,0,15,55,1,15,2406,0,0,1,1,0,0,15,0,0,0,0,0,Eletrônico,Segundo Grau,55.0,160.4
18731,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,42,1745,9897,33,1730,380805,153,41,30,5,0,0,1730,15,0,5,96,35,Eletrônico,Segundo Grau,299.90909090909093,220.1184971098266
18731,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,4,30,63,1,30,3995,5,6,2,2,0,1,30,0,0,1,8,1,Eletrônico,Segundo Grau,63.0,133.16666666666666
18731,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,5,164,1437,5,161,29405,13,12,2,2,0,0,161,3,0,0,6,3,Eletrônico,Segundo Grau,287.4,182.63975155279502
18733,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,49,2289,2502,6,2277,599012,26,194,17,3,0,1,2277,12,0,16,132,5,Eletrônico,Segundo Grau,417.0,263.07070707070704
18733,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,4,117,541,2,116,54711,0,0,4,7,5,1,116,1,0,0,4,0,Eletrônico,Segundo Grau,270.5,471.6465517241379
18733,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,5,180,754,3,180,43036,7,13,1,0,0,0,180,0,0,0,8,0,Eletrônico,Segundo Grau,251.33333333333334,239.0888888888889
18733,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,0,16,126,1,16,3194,0,1,0,0,0,0,16,0,0,0,1,0,Eletrônico,Segundo Grau,126.0,199.625
18734,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,52,1499,5661,18,1479,289080,29,5,15,1,0,0,1479,20,0,15,149,5,Eletrônico,Segundo Grau,314.5,195.45638945233264
18734,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,8,128,340,2,124,20274,7,5,0,0,0,0,124,4,0,1,11,1,Eletrônico,Segundo Grau,170.0,163.5
18736,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,37,1150,4492,24,1142,208288,2,0,45,2,0,0,1142,8,0,4,72,0,Eletrônico,Segundo Grau,187.16666666666666,182.38879159369526
18736,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,3,104,2827,4,99,52377,4,2,4,3,3,0,99,5,0,1,9,0,Eletrônico,Segundo Grau,706.75,529.060606060606
18736,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,8,101,390,4,101,14494,3,3,3,0,0,0,101,0,0,1,8,0,Eletrônico,Segundo Grau,97.5,143.5049504950495
18737,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,0,,389,1,0,,0,0,0,0,0,0,,0,0,0,0,0,Eletrônico,Segundo Grau,389.0,
18738,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,44,1048,3435,30,1037,191722,11,69,30,0,0,0,1037,11,0,27,66,14,Eletrônico,Segundo Grau,114.5,184.88138862102218
18738,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,3,71,1318,2,70,28725,0,2,8,3,2,0,70,1,0,0,3,1,Eletrônico,Segundo Grau,659.0,410.35714285714283
18738,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,7,97,376,2,94,14310,3,5,3,1,0,0,94,3,0,1,9,0,Eletrônico,Segundo Grau,188.0,152.2340425531915
18738,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,1,17,161,1,17,2378,0,1,1,0,0,0,17,0,0,0,0,0,Eletrônico,Segundo Grau,161.0,139.88235294117646
18739,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,43,1594,3961,13,1577,380017,152,0,4,5,0,0,1577,17,0,11,138,3,Eletrônico,Segundo Grau,304.6923076923077,240.97463538363982
18739,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,6,102,166,1,103,19182,5,2,1,2,0,0,103,0,0,0,11,0,Eletrônico,Segundo Grau,166.0,186.23300970873785
18740,TRT15,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,44,2436,3677,7,2418,732740,141,154,25,1,0,0,2418,18,0,8,278,7,Eletrônico,Segundo Grau,525.2857142857143,303.03556658395365
18780,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,18,1409,13,13,1409,2373120,5,0,21,0,0,0,1409,0,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1684.2583392476934
18780,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,79,606,9342,33,603,85007,42,73,112,92,0,6,603,3,38,8,16,6,Eletrônico,Primeiro Grau,283.09090909090907,140.97346600331676
18780,TRT15,Justiça do Trabalho,G1,1,Execução extrajudicial não fiscal,Sim,2024-01-31,0,5,2439,1,1,301,0,0,0,0,0,0,1,4,0,0,0,0,Eletrônico,Primeiro Grau,2439.0,301.0
18780,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,18,1832,42846,51,393,222172,2,69,153,375,0,1,393,1439,0,2,3,1,Eletrônico,Primeiro Grau,840.1176470588235,565.3231552162849
18781,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,19,916,5,5,916,1594880,4,0,17,0,0,0,916,0,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1741.1353711790393
18781,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,133,1727,22913,67,1721,410740,54,73,294,88,2,11,1721,6,52,13,42,7,Eletrônico,Primeiro Grau,341.9850746268657,238.66356769320163
18781,TRT15,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,5,162,1,1,5688,0,0,0,0,0,0,1,4,0,0,0,0,Eletrônico,Primeiro Grau,162.0,5688.0
18781,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,32,2247,23192,112,1279,818186,97,94,197,383,0,0,1279,968,0,2,15,0,Eletrônico,Primeiro Grau,207.07142857142858,639.7075840500391
18782,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,13,1381,5,5,1377,2940173,0,1,3,2,0,0,1377,4,0,0,0,1,Eletrônico,Primeiro Grau,1.0,2135.2018881626723
18782,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,121,2278,27236,50,2164,942753,45,141,361,163,3,5,2164,114,100,25,32,15,Eletrônico,Primeiro Grau,544.72,435.65295748613676
18782,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,45,4228,30299,98,2436,3697051,16,131,175,200,0,0,2436,1792,0,2,16,1,Eletrônico,Primeiro Grau,309.1734693877551,1517.6728243021346
18783,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,65,777,7035,44,748,121368,62,132,293,122,3,2,748,29,52,4,11,1,Eletrônico,Primeiro Grau,159.88636363636363,162.2566844919786
18783,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,32,818,3411,8,368,175478,4,31,184,125,0,1,368,450,2,0,5,1,Eletrônico,Primeiro Grau,426.375,476.8423913043478
18784,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,223,1433,10596,52,1365,280132,120,131,540,115,3,11,1365,68,65,15,17,12,Eletrônico,Primeiro Grau,203.76923076923077,205.22490842490842
18784,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,25,1779,18636,45,701,505679,60,111,183,129,0,0,701,1078,0,4,21,4,Eletrônico,Primeiro Grau,414.1333333333333,721.3680456490728
18785,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,25,3144,16,16,3140,5051000,14,0,73,0,0,0,3140,4,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1608.5987261146497
18785,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,111,1762,23465,78,1722,503725,114,114,270,119,4,11,1722,40,73,16,19,7,Eletrônico,Primeiro Grau,300.8333333333333,292.5232288037166
18785,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,76,3714,23782,74,1420,1137841,202,90,652,203,0,0,1420,2294,1,3,31,3,Eletrônico,Primeiro Grau,321.3783783783784,801.2964788732394
18786,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,11,1680,32,5,1680,3635714,17,0,14,0,0,0,1680,0,0,0,0,0,Eletrônico,Primeiro Grau,6.4,2164.1154761904763
18786,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,185,1103,10437,94,1103,238771,61,77,294,77,14,4,1103,0,82,8,10,4,Eletrônico,Primeiro Grau,111.03191489361703,216.47416137805985
18786,TRT15,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,25,4839,1,5,11876,0,0,1,0,0,0,5,20,0,0,0,0,Eletrônico,Primeiro Grau,4839.0,2375.2
18786,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,89,3357,25657,36,1308,1044405,18,110,482,152,0,0,1308,2049,4,1,18,2,Eletrônico,Primeiro Grau,712.6944444444445,798.4747706422019
18787,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,8,1568,303,2,1567,3407761,0,1,13,0,0,0,1567,1,1,0,0,0,Eletrônico,Primeiro Grau,151.5,2174.7038927887684
18787,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,169,2899,118417,206,2897,887503,14,79,250,94,2,1,2897,2,141,3,5,1,Eletrônico,Primeiro Grau,574.8398058252427,306.3524335519503
18787,TRT15,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,60,5869,1,31,111730,0,0,1,0,0,0,31,29,0,0,1,0,Eletrônico,Primeiro Grau,5869.0,3604.1935483870966
18787,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,101,4354,52209,60,3706,4495584,16,92,335,177,0,1,3706,648,0,3,21,2,Eletrônico,Primeiro Grau,870.15,1213.055585536967
18788,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,77,584,7841,43,554,109409,9,51,284,61,0,7,554,30,60,9,10,3,Eletrônico,Primeiro Grau,182.34883720930233,197.48916967509027
18788,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,55,1939,24484,101,904,620719,9,84,216,271,0,0,904,1035,0,0,8,2,Eletrônico,Primeiro Grau,242.41584158415841,686.6360619469026
18789,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,11,1070,4,4,1068,2107700,8,1,17,0,0,0,1068,2,0,0,2,0,Eletrônico,Primeiro Grau,1.0,1973.5018726591761
18789,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,96,1752,49817,146,1738,542032,137,181,473,245,0,4,1738,14,162,72,52,43,Eletrônico,Primeiro Grau,341.21232876712327,311.8711162255466
18789,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,125,2291,32757,74,1369,1409224,466,82,440,237,0,0,1369,922,1,0,4,0,Eletrônico,Primeiro Grau,442.6621621621622,1029.382030679328
18790,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,5,1182,4,4,1180,2670904,4,2,15,0,0,0,1180,2,0,0,0,0,Eletrônico,Primeiro Grau,1.0,2263.477966101695
18790,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,68,736,6352,29,722,129477,40,45,185,34,0,1,722,14,60,10,24,4,Eletrônico,Primeiro Grau,219.0344827586207,179.33102493074793
18790,TRT15,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,41,946,1,5,3276,0,6,3,8,0,0,5,36,0,0,0,0,Eletrônico,Primeiro Grau,946.0,655.2
18790,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,31,2692,39551,115,1073,489165,12,94,421,277,0,0,1073,1619,1,1,9,0,Eletrônico,Primeiro Grau,343.9217391304348,455.88536812674744
18791,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,13,1728,6,6,1723,3253726,5,1,29,1,0,0,1723,5,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1888.407428903076
18791,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,209,2850,36561,69,2812,907602,69,101,437,201,35,58,2812,38,82,37,62,40,Eletrônico,Primeiro Grau,529.8695652173913,322.7603129445235
18791,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,36,3867,36516,97,2138,2319528,132,147,509,362,0,0,2138,1729,1,7,29,11,Eletrônico,Primeiro Grau,376.45360824742266,1084.9055191768007
18792,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,14,1804,10,10,1803,2803716,16,2,24,1,0,0,1803,1,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1555.028286189684
18792,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,126,1246,40153,141,1225,218003,28,93,310,122,1,8,1225,21,76,9,12,6,Eletrônico,Primeiro Grau,284.7730496453901,177.96163265306123
18792,TRT15,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,45,5973,1,8,29683,1,3,1,0,0,0,8,37,0,0,0,0,Eletrônico,Primeiro Grau,5973.0,3710.375
18792,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,134,4945,50916,86,2384,2030099,36,158,493,306,0,0,2384,2561,8,2,11,4,Eletrônico,Primeiro Grau,592.046511627907,851.5515939597316
18793,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,714,54,1,713,1302077,17,0,2,0,0,0,713,1,0,0,0,0,Eletrônico,Primeiro Grau,54.0,1826.194950911641
18793,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,72,712,4796,25,695,152531,56,20,239,59,1,4,695,17,44,1,3,1,Eletrônico,Primeiro Grau,191.84,219.46906474820145
18793,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,2,2743,16419,25,1377,1086912,21,24,128,166,1,1,1377,1366,5,0,5,0,Eletrônico,Primeiro Grau,656.76,789.3333333333334
18794,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,1,291,1,1,291,648248,0,0,3,0,0,0,291,0,0,0,1,0,Eletrônico,Primeiro Grau,1.0,2227.6563573883163
18794,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,64,219,787,8,213,18482,7,17,137,35,8,8,213,6,29,7,0,7,Eletrônico,Primeiro Grau,98.375,86.7699530516432
18794,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,8,1480,3068,5,501,333888,3,21,92,61,0,0,501,979,0,3,0,3,Eletrônico,Primeiro Grau,613.6,666.443113772455
18795,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,19,2237,14,14,2233,4497352,19,0,48,0,0,0,2233,4,0,0,0,0,Eletrônico,Primeiro Grau,1.0,2014.0403045230632
18795,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,127,2033,65244,120,2016,586635,217,121,406,159,12,12,2016,17,122,19,65,28,Eletrônico,Primeiro Grau,543.7,290.9895833333333
18795,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,122,2821,12832,60,1576,1132871,34,21,209,220,1,2,1576,1245,0,4,18,2,Eletrônico,Primeiro Grau,213.86666666666667,718.8267766497462
18796,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,492,2,2,491,1017858,4,1,5,0,0,0,491,1,0,0,0,0,Eletrônico,Primeiro Grau,1.0,2073.030549898167
18796,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,45,655,6382,25,645,126106,0,51,155,63,1,6,645,10,49,3,1,7,Eletrônico,Primeiro Grau,255.28,195.51317829457363
18796,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,26,1766,37245,56,999,743237,0,44,117,177,0,0,999,767,0,1,3,1,Eletrônico,Primeiro Grau,665.0892857142857,743.980980980981
18797,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,11,1357,7,7,1353,2981001,9,0,30,1,0,0,1353,4,0,0,1,0,Eletrônico,Primeiro Grau,1.0,2203.2527716186255
18797,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,126,1537,56487,111,1478,299964,158,117,311,199,18,3,1478,59,33,23,23,7,Eletrônico,Primeiro Grau,508.8918918918919,202.95263870094723
18797,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,118,2885,70920,75,1273,656055,84,155,574,255,1,1,1273,1612,0,5,26,0,Eletrônico,Primeiro Grau,945.6,515.3613511390416
18798,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,8,1592,17,5,1592,2722077,3,0,8,11,0,0,1592,0,0,0,0,0,Eletrônico,Primeiro Grau,3.4,1709.8473618090452
18798,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,85,825,12210,58,796,255459,103,96,352,117,7,3,796,29,103,16,7,12,Eletrônico,Primeiro Grau,210.51724137931035,320.928391959799
18798,TRT15,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,4,328,1,3,8271,0,1,0,0,0,0,3,1,0,0,0,0,Eletrônico,Primeiro Grau,328.0,2757.0
18798,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,41,1510,34760,111,821,886469,32,64,198,85,1,0,821,689,0,4,7,5,Eletrônico,Primeiro Grau,313.15315315315314,1079.7429963459197
18799,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,5,804,1,1,804,1731286,4,0,1,0,0,0,804,0,0,0,0,0,Eletrônico,Primeiro Grau,1.0,2153.3407960199006
18799,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,120,897,25882,87,710,179186,34,84,35,91,5,2,710,187,82,2,7,7,Eletrônico,Primeiro Grau,297.4942528735632,252.37464788732393
18799,TRT15,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,75,1418,34772,91,756,508029,21,69,110,139,0,0,756,662,3,1,4,2,Eletrônico,Primeiro Grau,382.1098901098901,671.9960317460317
18800,TRT15,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,5,704,4,4,704,1114370,0,0,1,0,0,0,704,0,0,0,1,0,Eletrônico,Primeiro Grau,1.0,1582.9119318181818
18800,TRT15,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,55,600,9304,34,574,168694,21,48,167,61,2,4,574,26,71,1,3,0,Eletrônico,Primeiro Grau,273.6470588235294,293.89198606271776
